norad,object,fleet,gcat_otype,active_flag,status,expected_verdict,spike_history,spikes_on_record,in_exam_set,evidence,source,rationale
27513,INTELSAT 906,intelsat,GEO/I,A,degraded,on rhythm OR no rhythm yet,no,,no,assumed,"GCAT geotab OType GEO/I (inc let go, lon held); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
32253,Intelsat IS-11,intelsat,GEO/ID,P,abandoned,no rhythm yet,no,,no,verified,"GCAT geotab OType GEO/ID (inclined drift = abandoned); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
36097,Intelsat IS-14,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
36106,Intelsat IS-15,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
36397,Intelsat IS-16,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
37238,Intelsat IS-17,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
37834,Intelsat IS-18,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
38356,Intelsat IS-19,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
38740,Intelsat IS-20,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
38749,Intelsat IS-21,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
38098,Intelsat IS-22,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
38867,Intelsat IS-23,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
37392,Intelsat IS-28,intelsat,GEO/S,P,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40271,Intelsat IS-30,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
41581,Intelsat IS-31,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40874,Intelsat IS-34,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
42818,Intelsat IS-35e,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
41747,Intelsat IS-36,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
42950,Intelsat IS-37e,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44476,Intelsat IS-39,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56174,Intelsat IS-40e,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
41945,SkyBrasil-1,intelsat,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44061,OneWeb SL0006,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44060,OneWeb SL0007,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44059,OneWeb SL0008,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44058,OneWeb SL0010,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44062,OneWeb SL0011,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44057,OneWeb SL0012,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45131,OneWeb SL0013,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61594,OneWeb SL0015,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45132,OneWeb SL0017,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45434,OneWeb SL0018,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45449,OneWeb SL0019,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45133,OneWeb SL0020,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45134,OneWeb SL0021,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45136,OneWeb SL0023,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45137,OneWeb SL0024,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45138,OneWeb SL0025,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45139,OneWeb SL0026,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45432,OneWeb SL0027,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45445,OneWeb SL0029,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45431,OneWeb SL0031,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45141,OneWeb SL0032,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45142,OneWeb SL0033,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45454,OneWeb SL0034,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45143,OneWeb SL0035,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45144,OneWeb SL0036,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45440,OneWeb SL0037,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45145,OneWeb SL0038,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45146,OneWeb SL0039,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45147,OneWeb SL0040,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45441,OneWeb SL0042,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45149,OneWeb SL0043,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45150,OneWeb SL0044,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45151,OneWeb SL0045,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45447,OneWeb SL0046,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45152,OneWeb SL0047,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45153,OneWeb SL0048,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45154,OneWeb SL0049,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45453,OneWeb SL0050,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45155,OneWeb SL0051,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45156,OneWeb SL0052,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45157,OneWeb SL0053,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45158,OneWeb SL0054,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45443,OneWeb SL0055,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45159,OneWeb SL0056,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45160,OneWeb SL0057,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45161,OneWeb SL0058,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45162,OneWeb SL0059,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45455,OneWeb SL0060,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45428,OneWeb SL0061,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45163,OneWeb SL0062,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45448,OneWeb SL0063,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45433,OneWeb SL0064,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45164,OneWeb SL0065,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45424,OneWeb SL0066,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45425,OneWeb SL0067,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45446,OneWeb SL0068,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
45430,OneWeb SL0069,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
